Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000111432		FZD10
ENSG00000111432	Q9ULW2	FZD10
ENSG00000132155	P04049	RAF1
ENSG00000155755	Q96Q45	TMEM237
ENSG00000155755		TMEM237
ENSG00000167646		DNAAF3
ENSG00000205531	Q99733	NAP1L4
ENSG00000177917		ARL6IP6
ENSG00000205531		NAP1L4
ENSG00000198056		PRIM1
ENSG00000177917	Q8N6S5	ARL6IP6
ENSG00000198056	P49642	PRIM1
ENSG00000129990	O00445	SYT5
ENSG00000154146	Q92686	NRGN
ENSG00000139154		AEBP2
ENSG00000129990		SYT5
ENSG00000019102	Q96IQ7	VSIG2
ENSG00000175093	Q96A44	SPSB4
ENSG00000175093		SPSB4
ENSG00000149564	Q96AP7	ESAM
ENSG00000135940	P10606	COX5B
ENSG00000121542		SEC22A
ENSG00000139154	Q6ZN18	AEBP2
ENSG00000149564		ESAM
ENSG00000084636	Q07092	COL16A1
ENSG00000121542	Q96IW7	SEC22A
ENSG00000120458	Q6P1R3	MSANTD2
ENSG00000120458		MSANTD2
ENSG00000115073	P42025	ACTR1B
ENSG00000080031	Q9HD43	PTPRH
ENSG00000084636		COL16A1
ENSG00000052126		PLEKHA5
ENSG00000180089	Q8N661	TMEM86B
ENSG00000228486	A0A1B0GVN3	C2orf92
ENSG00000228486		C2orf92
ENSG00000118046		STK11
ENSG00000118046	Q15831	STK11
ENSG00000283683		MYOCOS
ENSG00000283683	A0A1B0GUC4	MYOCOS
ENSG00000104953		TLE6
ENSG00000052126	Q9HAU0	PLEKHA5
ENSG00000154134	Q96MS0	ROBO3
ENSG00000154134		ROBO3
ENSG00000143149	P49189	ALDH9A1
ENSG00000173175	O95622	ADCY5
ENSG00000177535	Q5JQS5	OR2B11
ENSG00000173175		ADCY5
ENSG00000188340	Q8NGY6	OR6N2
ENSG00000203852	Q71DI3	H3C15
ENSG00000203814	Q5QNW6	H2BC18
ENSG00000270276	P62805	H4C15
ENSG00000196912	Q8N2N9	ANKRD36B
ENSG00000288859	Q6FI13	H2AC19
ENSG00000104953	Q9H808	TLE6
ENSG00000196912		ANKRD36B
ENSG00000179796	Q96PB8	LRRC3B
ENSG00000179796		LRRC3B
ENSG00000134533	Q96A58	RERG
ENSG00000134533		RERG
ENSG00000139289		PHLDA1
ENSG00000139289	Q8WV24	PHLDA1
ENSG00000176040	Q7RTY8	TMPRSS7
ENSG00000176040		TMPRSS7
ENSG00000169554		ZEB2
ENSG00000177981	Q9H765	ASB8
ENSG00000090539	Q9H2X0	CHRD
ENSG00000065717	Q04725	TLE2
ENSG00000177981		ASB8
ENSG00000065717		TLE2
ENSG00000154133	Q8WZ75	ROBO4
ENSG00000154133		ROBO4
ENSG00000177875	Q52MB2	CCDC184
ENSG00000143164	Q58WW2	DCAF6
ENSG00000143164		DCAF6
ENSG00000167528	Q96N77	ZNF641
ENSG00000149548		CCDC15
ENSG00000288825	Q6FI13	H2AC18
ENSG00000184678	Q16778	H2BC21
ENSG00000149548	Q0P6D6	CCDC15
ENSG00000167528		ZNF641
ENSG00000270882	P62805	H4C14
ENSG00000122435		TRMT13
ENSG00000122435	Q9NUP7	TRMT13
ENSG00000165478		HEPACAM
ENSG00000161091		MFSD12
ENSG00000165478	Q14CZ8	HEPACAM
ENSG00000203811	Q71DI3	H3C14
ENSG00000175143		OR2T1
ENSG00000033627	Q93050	ATP6V0A1
ENSG00000033627		ATP6V0A1
ENSG00000161091	Q6NUT3	MFSD12
ENSG00000090539		CHRD
ENSG00000166181		API5
ENSG00000120341	Q96JE7	SEC16B
ENSG00000120341		SEC16B
ENSG00000142224	Q9UHD0	IL19
ENSG00000187180	Q5TA81	LCE2C
ENSG00000196242	Q8N628	OR2C3
ENSG00000187144		SPATA21
ENSG00000166181	Q9BZZ5	API5
ENSG00000187144	Q7Z572	SPATA21
ENSG00000169554	O60315	ZEB2
ENSG00000174837	Q14246	ADGRE1
ENSG00000174837		ADGRE1
ENSG00000135424	Q13683	ITGA7
ENSG00000006042	Q9Y2Y6	TMEM98
ENSG00000006042		TMEM98
ENSG00000182568	Q01826	SATB1
ENSG00000196589	A0A1B0GVZ6	MBD3L2B
ENSG00000135424		ITGA7
ENSG00000174501		ANKRD36C
ENSG00000052841		TTC17
ENSG00000052841	Q96AE7	TTC17
ENSG00000182568		SATB1
ENSG00000141316	Q8IXA5	SPACA3
ENSG00000141316		SPACA3
ENSG00000181109		OR52P1
ENSG00000174501	Q5JPF3	ANKRD36C
ENSG00000172640	Q8NGE0	OR10AD1
ENSG00000187166	Q75WM6	H1-7
ENSG00000176148		TCP11L1
ENSG00000176148	Q9NUJ3	TCP11L1
ENSG00000153086	Q8TDX5	ACMSD
ENSG00000176102		CSTF3
ENSG00000163848	Q9UQR1	ZNF148
ENSG00000163848		ZNF148
ENSG00000099783	P52272	HNRNPM
ENSG00000176102	Q12996	CSTF3
ENSG00000099783		HNRNPM
ENSG00000060709		RIMBP2
ENSG00000060709	O15034	RIMBP2
ENSG00000130173		ANGPTL8
ENSG00000130173	Q6UXH0	ANGPTL8
ENSG00000176601	Q56UN5	MAP3K19
ENSG00000168811		IL12A
ENSG00000168811	P29459	IL12A
ENSG00000173950	Q8NBI6	XXYLT1
ENSG00000176601		MAP3K19
ENSG00000173950		XXYLT1
ENSG00000160117		ANKLE1
ENSG00000059804	P11169	SLC2A3
ENSG00000059804		SLC2A3
ENSG00000160117	Q8NAG6	ANKLE1
ENSG00000110422	Q9H422	HIPK3
ENSG00000110422		HIPK3
ENSG00000115839		RAB3GAP1
ENSG00000186868		MAPT
ENSG00000127220	Q96I13	ABHD8
ENSG00000114331	Q15057	ACAP2
ENSG00000127220		ABHD8
ENSG00000186868	P10636	MAPT
ENSG00000114331		ACAP2
ENSG00000130312		MRPL34
ENSG00000130312	Q9BQ48	MRPL34
ENSG00000115839	Q15042	RAB3GAP1
ENSG00000110427		KIAA1549L
ENSG00000110427	Q6ZVL6	KIAA1549L
ENSG00000130311	Q9BW61	DDA1
ENSG00000135363	P25791	LMO2
ENSG00000179270	A6NGG8	PCARE
ENSG00000184203	P41236	PPP1R2
ENSG00000184203		PPP1R2
ENSG00000176749	Q15078	CDK5R1
ENSG00000176749		CDK5R1
ENSG00000074855		ANO8
ENSG00000144152	Q53RD9	FBLN7
ENSG00000074855	Q9HCE9	ANO8
ENSG00000144152		FBLN7
ENSG00000144161	Q8N5P1	ZC3H8
ENSG00000189058	P05090	APOD
ENSG00000189058		APOD
ENSG00000196498		NCOR2
ENSG00000196498	Q9Y618	NCOR2
ENSG00000136546	Q01118	SCN7A
ENSG00000136546		SCN7A
ENSG00000113966	Q9H0F7	ARL6
ENSG00000135387	Q14444	CAPRIN1
ENSG00000113966		ARL6
ENSG00000183671	P46091	CMKLR2
ENSG00000176658	O94832	MYO1D
ENSG00000176658		MYO1D
ENSG00000130299	Q969Y2	GTPBP3
ENSG00000183671		CMKLR2
ENSG00000135387		CAPRIN1
ENSG00000130299		GTPBP3
ENSG00000144771	Q9HBL6	LRTM1
ENSG00000117114		ADGRL2
ENSG00000117114	O95490	ADGRL2
ENSG00000139620	Q9H9L4	KANSL2
ENSG00000139620		KANSL2
ENSG00000266714		MYO15B
ENSG00000130300		PLVAP
ENSG00000129315	O60563	CCNT1
ENSG00000130300	Q9BX97	PLVAP
ENSG00000269720	A0A1B0GVG4	CCDC194
ENSG00000138356	Q06278	AOX1
ENSG00000138356		AOX1
ENSG00000185046		ANKS1B
ENSG00000141971		MVB12A
ENSG00000135372	Q9H0A0	NAT10
ENSG00000141971	Q96EY5	MVB12A
ENSG00000135372		NAT10
ENSG00000130304		SLC27A1
ENSG00000181214		OR8G2P
ENSG00000130304	Q6PCB7	SLC27A1
ENSG00000184908	P51801	CLCNKB
ENSG00000082153		BZW1
ENSG00000184908		CLCNKB
ENSG00000082153	Q7L1Q6	BZW1
ENSG00000158816	Q5TIE3	VWA5B1
ENSG00000158816		VWA5B1
ENSG00000181666		ZNF875
ENSG00000244057	Q5T5A8	LCE3C
ENSG00000181666	P10072	ZNF875
ENSG00000117013	P56696	KCNQ4
ENSG00000117013		KCNQ4
ENSG00000185046	Q7Z6G8	ANKS1B
ENSG00000259571	Q8IZY5	BLID
ENSG00000179862	Q96RK1	CITED4
ENSG00000180479		ZNF571
ENSG00000180479	Q7Z3V5	ZNF571
ENSG00000171790		SLFNL1
ENSG00000171790	Q499Z3	SLFNL1
ENSG00000196535	Q92614	MYO18A
ENSG00000110076	P58401	NRXN2
ENSG00000081277	Q13835	PKP1
ENSG00000196535		MYO18A
ENSG00000135517	P30301	MIP
ENSG00000099338		CATSPERG
ENSG00000285528		
ENSG00000176422	Q8WW59	SPRYD4
ENSG00000120094	P14653	HOXB1
ENSG00000173917	P14652	HOXB2
ENSG00000159166	O00515	LAD1
ENSG00000159166		LAD1
ENSG00000099338	Q6ZRH7	CATSPERG
ENSG00000157388		CACNA1D
ENSG00000120093	P14651	HOXB3
ENSG00000174307	Q9Y5J5	PHLDA3
ENSG00000110076		NRXN2
ENSG00000120093		HOXB3
ENSG00000110076	Q9P2S2	NRXN2
ENSG00000157388	Q01668	CACNA1D
ENSG00000135423		GLS2
ENSG00000159176	P21291	CSRP1
ENSG00000284969		
ENSG00000115295	Q8N3C7	CLIP4
ENSG00000182742	P17483	HOXB4
ENSG00000115295		CLIP4
ENSG00000120075	P09067	HOXB5
ENSG00000159176		CSRP1
ENSG00000108511	P17509	HOXB6
ENSG00000260027	P09629	HOXB7
ENSG00000120068		HOXB8
ENSG00000120068	P17481	HOXB8
ENSG00000170689	P17482	HOXB9
ENSG00000170425	P29275	ADORA2B
ENSG00000163464	P25024	CXCR1
ENSG00000135423	Q9UI32	GLS2
ENSG00000198700	Q96P70	IPO9
ENSG00000198700		IPO9
ENSG00000163466		ARPC2
ENSG00000198892	Q96DD7	SHISA4
ENSG00000214941		ZSWIM7
ENSG00000214941	Q19AV6	ZSWIM7
ENSG00000163466	O15144	ARPC2
ENSG00000076067	Q15434	RBMS2
ENSG00000076067		RBMS2
ENSG00000011295		TTC19
ENSG00000179921	Q8TDU6	GPBAR1
ENSG00000152936		LMNTD1
ENSG00000011295	Q6DKK2	TTC19
ENSG00000171777	Q8TDF6	RASGRP4
ENSG00000152936	Q8N9Z9	LMNTD1
ENSG00000141027		NCOR1
ENSG00000134369		NAV1
ENSG00000134369	Q8NEY1	NAV1
ENSG00000141027	O75376	NCOR1
ENSG00000127837	Q13685	AAMP
ENSG00000127837		AAMP
ENSG00000186364	P0C025	NUDT17
ENSG00000111305	Q2KHT4	GSG1
ENSG00000111305		GSG1
ENSG00000161243		FBXO27
ENSG00000161243	Q8NI29	FBXO27
ENSG00000255307	Q96RD2	OR52B2
ENSG00000175485	Q6IF63	OR52W1
ENSG00000180878	Q8N5U0	C11orf42
ENSG00000139567		ACVRL1
ENSG00000139567	P37023	ACVRL1
ENSG00000125740	P53539	FOSB
ENSG00000131788		PIAS3
ENSG00000131788	Q9Y6X2	PIAS3
ENSG00000051009	Q8N612	FHIP1B
ENSG00000125740		FOSB
ENSG00000051009		FHIP1B
ENSG00000132259		CNGA4
ENSG00000176920	Q10981	FUT2
ENSG00000132259	Q8IV77	CNGA4
ENSG00000289565		
ENSG00000079387	Q9P0U3	SENP1
ENSG00000167615		LENG8
ENSG00000110148		CCKBR
ENSG00000167615	Q96PV6	LENG8
ENSG00000265241	Q9Y5S9	RBM8A
ENSG00000110148	P32239	CCKBR
ENSG00000079387		SENP1
ENSG00000135926	Q969X1	TMBIM1
ENSG00000116489	P52907	CAPZA1
ENSG00000131864		USP29
ENSG00000131864	Q9HBJ7	USP29
ENSG00000135926		TMBIM1
ENSG00000141946	Q96PE6	ZIM3
ENSG00000258873	A6NLW8	DUXA
ENSG00000083844	O43296	ZNF264
ENSG00000083844		ZNF264
ENSG00000018280		SLC11A1
ENSG00000105146	Q9UQB9	AURKC
ENSG00000105146		AURKC
ENSG00000155366	P08134	RHOC
ENSG00000204524	Q5CZA5	ZNF805
ENSG00000155366		RHOC
ENSG00000197714	Q14592	ZNF460
ENSG00000197714		ZNF460
ENSG00000178229	Q08ER8	ZNF543
ENSG00000018280	P49279	SLC11A1
ENSG00000108312	P17480	UBTF
ENSG00000131845	Q9HCX3	ZNF304
ENSG00000271810		
ENSG00000166313	O00213	APBB1
ENSG00000131845		ZNF304
ENSG00000108312		UBTF
ENSG00000152433		ZNF547
ENSG00000152433	Q8IVP9	ZNF547
ENSG00000184599	Q7Z5A8	TAFA3
ENSG00000256060	P0DI82	TRAPPC2B
ENSG00000166313		APBB1
ENSG00000127831		VIL1
ENSG00000268133		
ENSG00000188785	Q8NEK5	ZNF548
ENSG00000188785		ZNF548
ENSG00000269533		
ENSG00000186272	P17021	ZNF17
ENSG00000186272		ZNF17
ENSG00000160551	Q7L7X3	TAOK1
ENSG00000127831	P09327	VIL1
ENSG00000160551		TAOK1
ENSG00000054938		CHRDL2
ENSG00000127838	Q8N490	PNKD
ENSG00000127838		PNKD
ENSG00000129245	P51116	FXR2
ENSG00000129245		FXR2
ENSG00000012061	P07992	ERCC1
ENSG00000012061		ERCC1
ENSG00000054938	Q6WN34	CHRDL2
ENSG00000158428	Q7Z7H3	CATIP
ENSG00000172318	Q9Y5Z6	B3GALT1
ENSG00000152556	P08237	PFKM
ENSG00000152556		PFKM
ENSG00000161533	Q15067	ACOX1
ENSG00000161533		ACOX1
ENSG00000155363	Q9HCE1	MOV10
ENSG00000155363		MOV10
ENSG00000152291	O43493	TGOLN2
ENSG00000152291		TGOLN2
ENSG00000186407	Q496F6	CD300E
ENSG00000186407		CD300E
ENSG00000079805	P50570	DNM2
ENSG00000120656		TAF12
ENSG00000166435		XRRA1
ENSG00000120656	Q16514	TAF12
ENSG00000079805		DNM2
ENSG00000042445	Q6NUM9	RETSAT
ENSG00000042445		RETSAT
ENSG00000197780		TAF13
ENSG00000197780	Q15543	TAF13
ENSG00000166435	Q6P2D8	XRRA1
ENSG00000172794		RAB37
ENSG00000172794	Q96AX2	RAB37
ENSG00000159335		PTMS
ENSG00000159335	P20962	PTMS
ENSG00000062282		DGAT2
ENSG00000139546		TARBP2
ENSG00000062282	Q96PD7	DGAT2
ENSG00000136628	P07814	EPRS1
ENSG00000136628		EPRS1
ENSG00000186074	Q8TDQ1	CD300LF
ENSG00000166436		TRIM66
ENSG00000115459		ELMOD3
ENSG00000186074		CD300LF
ENSG00000186104	Q6VVX0	CYP2R1
ENSG00000186104		CYP2R1
ENSG00000139546	Q15633	TARBP2
ENSG00000115459	Q96FG2	ELMOD3
ENSG00000109062	O14745	NHERF1
ENSG00000109062		NHERF1
ENSG00000073711	Q06190	PPP2R3A
ENSG00000162813	O95861	BPNT1
ENSG00000110680	P06881	CALCA
ENSG00000073711		PPP2R3A
ENSG00000162813		BPNT1
ENSG00000110680	P01258	CALCA
ENSG00000109065	Q9BTE0	NAT9
ENSG00000042493		CAPG
ENSG00000109065		NAT9
ENSG00000067704	Q9NSE4	IARS2
ENSG00000135100		HNF1A
ENSG00000109066		TMEM104
ENSG00000109066	Q8NE00	TMEM104
ENSG00000110321	P78344	EIF4G2
ENSG00000135100	P20823	HNF1A
ENSG00000161509	Q14957	GRIN2C
ENSG00000110321		EIF4G2
ENSG00000161509		GRIN2C
ENSG00000042493	P40121	CAPG
ENSG00000177728		TMEM94
ENSG00000126746		ZNF384
ENSG00000126746	Q8TF68	ZNF384
ENSG00000168906	P31153	MAT2A
ENSG00000237388	Q6IF82	OR4A47
ENSG00000118640		VAMP8
ENSG00000118640	Q9BV40	VAMP8
ENSG00000168899	O95183	VAMP5
ENSG00000118873	Q9H2M9	RAB3GAP2
ENSG00000168894		RNF181
ENSG00000151067		CACNA1C
ENSG00000114054	P05166	PCCB
ENSG00000168894	Q9P0P0	RNF181
ENSG00000118873		RAB3GAP2
ENSG00000114054		PCCB
ENSG00000134954	P14921	ETS1
ENSG00000168890	Q86TG1	TMEM150A
ENSG00000151067	Q13936	CACNA1C
ENSG00000177728	Q12767	TMEM94
ENSG00000134954		ETS1
ENSG00000168890		TMEM150A
ENSG00000174579	Q9HCI7	MSL2
ENSG00000174579		MSL2
ENSG00000085063	P13987	CD59
ENSG00000085063		CD59
ENSG00000187672	O15083	ERC2
ENSG00000168883		USP39
ENSG00000187672		ERC2
ENSG00000163508	O95936	EOMES
ENSG00000176681		LRRC37A
ENSG00000168883	Q53GS9	USP39
ENSG00000176681	A6NMS7	LRRC37A
ENSG00000133703		KRAS
ENSG00000133703	P01116	KRAS
ENSG00000163817	Q9NP91	SLC6A20
ENSG00000163817		SLC6A20
ENSG00000168887	Q2NKX9	C2orf68
ENSG00000168887		C2orf68
ENSG00000139370	Q8N697	SLC15A4
ENSG00000139370		SLC15A4
ENSG00000167244	P01344	IGF2
ENSG00000168878	P07988	SFTPB
ENSG00000151948	Q96MS3	GLT1D1
ENSG00000284779		
ENSG00000168878		SFTPB
ENSG00000151948		GLT1D1
ENSG00000115523		GNLY
ENSG00000115523	P22749	GNLY
ENSG00000143776	Q5VT25	CDC42BPA
ENSG00000143776		CDC42BPA
ENSG00000169507		SLC38A11
ENSG00000169507	Q08AI6	SLC38A11
ENSG00000152292		SH2D6
ENSG00000132196	P56937	HSD17B7
ENSG00000132196		HSD17B7
ENSG00000152292	Q7Z4S9	SH2D6
ENSG00000127603		MACF1
ENSG00000131368		MRPS25
ENSG00000131368	P82663	MRPS25
ENSG00000135930		EIF4E2
ENSG00000127616		SMARCA4
ENSG00000135930	O60573	EIF4E2
ENSG00000111641	P46087	NOP2
ENSG00000127616	P51532	SMARCA4
ENSG00000143942	Q8WUX2	CHAC2
ENSG00000173706	Q9ULI3	HEG1
ENSG00000173706		HEG1
ENSG00000119737	O95800	GPR75
ENSG00000283154		IQCJ-SCHIP1
ENSG00000283154	B3KU38	IQCJ-SCHIP1
ENSG00000111641		NOP2
ENSG00000186136	Q7RTR8	TAS2R42
ENSG00000163938		GNL3
ENSG00000197870		PRB3
ENSG00000230657		PRB4
ENSG00000163938	Q9BVP2	GNL3
ENSG00000251655		PRB1
ENSG00000167566		NCKAP5L
ENSG00000167566	Q9HCH0	NCKAP5L
ENSG00000284797		CIST1
ENSG00000068878	Q14997	PSME4
ENSG00000186666	Q7Z5W3	BCDIN3D
ENSG00000068878		PSME4
ENSG00000167785	Q96NG5	ZNF558
ENSG00000150672	Q15700	DLG2
ENSG00000150672		DLG2
ENSG00000170948	Q8WWY6	MBD3L1
ENSG00000135472	Q9BWQ8	FAIM2
ENSG00000135472		FAIM2
ENSG00000016864	Q68CQ7	GLT8D1
ENSG00000068912		ERLEC1
ENSG00000181143	Q8WXI7	MUC16
ENSG00000016864		GLT8D1
ENSG00000181143		MUC16
ENSG00000182446	Q8TAT6	NPLOC4
ENSG00000182446		NPLOC4
ENSG00000114902		SPCS1
ENSG00000114902	Q9Y6A9	SPCS1
ENSG00000068912	Q96DZ1	ERLEC1
ENSG00000114904	P51957	NEK4
ENSG00000114904		NEK4
ENSG00000055957		ITIH1
ENSG00000167580	P41181	AQP2
ENSG00000167580		AQP2
ENSG00000127603	Q9UPN3	MACF1
ENSG00000110723	Q8NEV8	EXPH5
ENSG00000161798	P55064	AQP5
ENSG00000110723		EXPH5
ENSG00000152689	Q8IV61	RASGRP3
ENSG00000152689		RASGRP3
ENSG00000086159		AQP6
ENSG00000086159	Q13520	AQP6
ENSG00000197170	O00232	PSMD12
ENSG00000178202	Q7Z4H8	POGLUT3
ENSG00000161800		RACGAP1
ENSG00000197170		PSMD12
ENSG00000178202		POGLUT3
ENSG00000055957	P19827	ITIH1
ENSG00000119812		FAM98A
ENSG00000119812	Q8NCA5	FAM98A
ENSG00000014138		POLA2
ENSG00000014138	Q14181	POLA2
ENSG00000067191	Q02641	CACNB1
ENSG00000167766		ZNF83
ENSG00000167766	P51522	ZNF83
ENSG00000160588	Q6UWV2	MPZL3
ENSG00000160588		MPZL3
ENSG00000161800	Q9H0H5	RACGAP1
ENSG00000238083		LRRC37A2
ENSG00000055955	Q14624	ITIH4
ENSG00000238083	A6NM11	LRRC37A2
ENSG00000055955		ITIH4
ENSG00000087111		PIGS
ENSG00000244482	Q6PI73	LILRA6
ENSG00000243696		
ENSG00000244482		LILRA6
ENSG00000272573		MUSTN1
ENSG00000272573	Q8IVN3	MUSTN1
ENSG00000248592		STIMATE-MUSTN1
ENSG00000213533		STIMATE
ENSG00000166796	P07864	LDHC
ENSG00000115486	P38435	GGCX
ENSG00000115486		GGCX
ENSG00000166796		LDHC
ENSG00000213533	Q86TL2	STIMATE
ENSG00000185860		CCDC190
ENSG00000185860	Q86UF4	CCDC190
ENSG00000110881	P78348	ASIC1
ENSG00000117461	Q92569	PIK3R3
ENSG00000117461		PIK3R3
ENSG00000110881		ASIC1
ENSG00000278139		P3R3URF-PIK3R3
ENSG00000119771	Q96CT2	KLHL29
ENSG00000119771		KLHL29
ENSG00000167633	P43629	KIR3DL1
ENSG00000167633		KIR3DL1
ENSG00000162267		ITIH3
ENSG00000141858		SAMD1
ENSG00000117472	O60635	TSPAN1
ENSG00000162267	Q06033	ITIH3
ENSG00000250719	A0A087WWA1	P3R3URF
ENSG00000171357	Q96LR2	LURAP1
ENSG00000087111	Q96S52	PIGS
ENSG00000066117	Q96GM5	SMARCD1
ENSG00000085999		RAD54L
ENSG00000066117		SMARCD1
ENSG00000073737	Q9BPW9	DHRS9
ENSG00000073737		DHRS9
ENSG00000134333		LDHA
ENSG00000167588		GPD1
ENSG00000142347	O00160	MYO1F
ENSG00000142347		MYO1F
ENSG00000167588	P21695	GPD1
ENSG00000085999	Q92698	RAD54L
ENSG00000178449	Q96I36	COX14
ENSG00000134333	P00338	LDHA
ENSG00000168026		TTC21A
ENSG00000168026	Q8NDW8	TTC21A
ENSG00000141551		CSNK1D
ENSG00000139624	Q8N5B7	CERS5
ENSG00000082438	Q53SF7	COBLL1
ENSG00000139624		CERS5
ENSG00000082438		COBLL1
ENSG00000141551	P48730	CSNK1D
ENSG00000153179		RASSF3
ENSG00000153179	Q86WH2	RASSF3
ENSG00000115607	O95256	IL18RAP
ENSG00000115607		IL18RAP
ENSG00000171435	Q6VAB6	KSR2
ENSG00000079150	Q9Y680	FKBP7
ENSG00000079150		FKBP7
ENSG00000214021		TTLL3
ENSG00000141582	O00257	CBX4
ENSG00000141582		CBX4
ENSG00000111445		RFC5
ENSG00000091409		ITGA6
ENSG00000130595	P45378	TNNT3
ENSG00000130595		TNNT3
ENSG00000111445	P40937	RFC5
ENSG00000214021	Q9Y4R7	TTLL3
ENSG00000167291	Q8TBP0	TBC1D16
ENSG00000167291		TBC1D16
ENSG00000085998	Q8WZA1	POMGNT1
ENSG00000085998		POMGNT1
ENSG00000091409	P23229	ITGA6
ENSG00000176542	Q68DE3	USF3
ENSG00000176542		USF3
ENSG00000121579	Q9GZZ1	NAA50
ENSG00000121579		NAA50
ENSG00000226321		CROCC2
ENSG00000226321	H7BZ55	CROCC2
ENSG00000173821		RNF213
ENSG00000173821	Q63HN8	RNF213
ENSG00000117475	Q9H2G9	BLZF1
ENSG00000117475		BLZF1
ENSG00000117477	Q5TID7	CCDC181
ENSG00000117477		CCDC181
ENSG00000178075	Q8IYS0	GRAMD1C
ENSG00000178075		GRAMD1C
ENSG00000117479	O60779	SLC19A2
ENSG00000117479		SLC19A2
ENSG00000115762	Q96CS7	PLEKHB2
ENSG00000115762		PLEKHB2
ENSG00000168066	Q15637	SF1
ENSG00000175906	P49703	ARL4D
ENSG00000198734	P12259	F5
ENSG00000198734		F5
ENSG00000067596		DHX8
ENSG00000168066		SF1
ENSG00000123989	Q8IZ52	CHPF
ENSG00000123989		CHPF
ENSG00000205795	Q717R9	CYS1
ENSG00000099260	Q9NP74	PALMD
ENSG00000214842	Q09MP3	RAD51AP2
ENSG00000099260		PALMD
ENSG00000203685	Q69YW2	STUM
ENSG00000203685		STUM
ENSG00000178035	P12268	IMPDH2
ENSG00000178035		IMPDH2
ENSG00000122966	O14578	CIT
ENSG00000144057	Q96JF0	ST6GAL2
ENSG00000244682		FCGR2C
ENSG00000144057		ST6GAL2
ENSG00000185038		MROH2A
ENSG00000185038	A6NES4	MROH2A
ENSG00000290315		
ENSG00000067596	Q14562	DHX8
ENSG00000122966		CIT
ENSG00000256977	P0CW19	LIMS3
ENSG00000160703		NLRX1
ENSG00000256977		LIMS3
ENSG00000116580	Q3T8J9	GON4L
ENSG00000162972	Q8WWC4	MAIP1
ENSG00000162972		MAIP1
ENSG00000198218	Q2TAL8	QRICH1
ENSG00000160703	Q86UT6	NLRX1
ENSG00000198218		QRICH1
ENSG00000175832	P43268	ETV4
ENSG00000116996	Q12836	ZP4
ENSG00000175832		ETV4
ENSG00000139718	Q9UPS6	SETD1B
ENSG00000263353	Q9Y536	PPIAL4A
ENSG00000127125	Q9HAB8	PPCS
ENSG00000127125		PPCS
ENSG00000240747	C9JBD0	KRBOX1
ENSG00000166959	Q9BY19	MS4A8
ENSG00000166959		MS4A8
ENSG00000290317		
ENSG00000138101		DTNB
ENSG00000005102	P50221	MEOX1
ENSG00000288867	A0A0B4J2A2	PPIAL4C
ENSG00000289549	F5H284	PPIAL4D
ENSG00000271567	A0A075B759	PPIAL4E
ENSG00000279782	P0DN26	PPIAL4F
ENSG00000236334	P0DN37	PPIAL4G
ENSG00000270339	A0A075B767	PPIAL4H
ENSG00000066422	O95625	ZBTB11
ENSG00000066422		ZBTB11
ENSG00000166961	Q8N5U1	MS4A15
ENSG00000166961		MS4A15
ENSG00000172689	Q96PG2	MS4A10
ENSG00000158104		HPD
ENSG00000221932	Q6WQI6	HEPN1
ENSG00000158104	P32754	HPD
ENSG00000181722	Q9HC78	ZBTB20
ENSG00000181722		ZBTB20
ENSG00000185829	Q8IVW1	ARL17A
ENSG00000110801	O00233	PSMD9
ENSG00000185829		ARL17A
ENSG00000110801		PSMD9
ENSG00000233276		GPX1
ENSG00000233276	P07203	GPX1
ENSG00000284690	A0A0K2S4Q6	CD300H
ENSG00000256950		
ENSG00000290318		
ENSG00000120088		CRHR1
ENSG00000138101	O60941	DTNB
ENSG00000120088	P34998	CRHR1
ENSG00000158023	Q8TBY9	CFAP251
ENSG00000228696	Q8IVW1	ARL17B
ENSG00000110987	Q4VC05	BCL7A
ENSG00000228696		ARL17B
ENSG00000175727	Q9HAP2	MLXIP
ENSG00000175727		MLXIP
ENSG00000177565	Q9BZK7	TBL1XR1
ENSG00000139726		DENR
ENSG00000177565		TBL1XR1
ENSG00000139726	O43583	DENR
ENSG00000033030	Q6NZY4	ZCCHC8
ENSG00000033030		ZCCHC8
ENSG00000176945		MUC20
ENSG00000176945	Q8N307	MUC20
ENSG00000073969	P46459	NSF
ENSG00000073969		NSF
ENSG00000111271	Q6JQN1	ACAD10
ENSG00000111271		ACAD10
ENSG00000257767		
ENSG00000110436	P43004	SLC1A2
ENSG00000111275	P05091	ALDH2
ENSG00000110436		SLC1A2
ENSG00000111275		ALDH2
ENSG00000128655	Q9HCR9	PDE11A
ENSG00000128655		PDE11A
ENSG00000171634	Q12830	BPTF
ENSG00000171634		BPTF
ENSG00000089022	Q8IW41	MAPKAPK5
ENSG00000116035	Q9UIW0	VAX2
ENSG00000116035		VAX2
ENSG00000145113		MUC4
ENSG00000089022		MAPKAPK5
ENSG00000292259		
ENSG00000108379	P56703	WNT3
ENSG00000108379		WNT3
ENSG00000116039	P15313	ATP6V1B1
ENSG00000116039		ATP6V1B1
ENSG00000057294		PKP2
ENSG00000258881		
ENSG00000057294	Q99959	PKP2
ENSG00000149090	Q6UXH9	PAMR1
ENSG00000144031	Q8N9V6	ANKRD53
ENSG00000144031		ANKRD53
ENSG00000149090		PAMR1
ENSG00000132589		FLOT2
